code,stockCode,name,marketId,firstType,secondType,decimalDigits,pyjc,openDate,closeDate,modifyDate
11600633,,浙报传媒,1,2,0,2,ZBCM,1350265069000,,1432084528000
11600376,,首开股份,1,2,0,2,SKGF,1350265068000,,1432018822000
11603111,,康尼机电,1,2,0,2,KNJD,1406854848000,,1432018817000
11603566,,普莱柯,1,2,0,2,PLK,1431910843000,,1431998718000
11603311,,金海环境,1,2,0,2,JHHJ,1431910843000,,1431998718000
11603968,,醋化股份,1,2,0,2,CHGF,1431910843000,,1431998302000
11603022,,新通联,1,2,0,2,XTL,1431910843000,,1431998164000
11600973,,宝胜股份,1,2,0,2,BSGF,1350265068000,,1431998121000
11600551,,时代出版,1,2,0,2,SDCB,1350265070000,,1431998121000
11601958,,金钼股份,1,2,0,2,JMGF,1350265069000,,1431998113000
11600118,,中国卫星,1,2,0,2,ZGWX,1350265069000,,1431998113000
11600315,,上海家化,1,2,0,2,SHJH,1350265068000,,1431998113000
11600867,,通化东宝,1,2,0,2,THDB,1350265069000,,1431998113000
11600478,,科力远,1,2,0,2,KLY,1350265068000,,1431998113000
11603227,,雪峰科技,1,2,0,2,XFKJ,1431651617000,,1431912315000
11603989,,艾华集团,1,2,0,2,AHJT,1431651617000,,1431912257000
11603718,,海利生物,1,2,0,2,HLSW,1431651617000,,1431911734000
11603369,,今世缘,1,2,0,2,JSY,1404349222000,,1431911718000
11600987,,航民股份,1,2,0,2,HMGF,1350265068000,,1431911718000
11600452,,涪陵电力,1,2,0,2,FLDL,1350265068000,,1431911718000
11600658,,电子城,1,2,0,2,DZC,1350265069000,,1431911718000
11600018,,上港集团,1,2,0,2,SGJT,1350265069000,,1431911709000
11601788,,光大证券,1,2,0,2,GDZQ,1350265069000,,1431652514000
11600019,,宝钢股份,1,2,0,2,BGGF,1350265069000,,1431652514000
11600273,,嘉化能源,1,2,0,2,JHNY,1350265069000,,1431652514000
11600966,,博汇纸业,1,2,0,2,BHZY,1350265068000,,1431652514000
11600828,,成商集团,1,2,0,2,CSJT,1350265069000,,1431586812000
11601700,,风范股份,1,2,0,2,FFGF,1350265069000,,1431566127000
11603599,,广信股份,1,2,0,2,GXGF,1431478824000,,1431566127000
11600271,,航天信息,1,2,0,2,HTXX,1350265069000,,1431566127000
11600370,,三房巷,1,2,0,2,SFX,1350265068000,,1431566127000
11603355,,莱克电气,1,2,0,2,LKDQ,1431478824000,,1431566127000
11603100,,川仪股份,1,2,0,2,CYGF,1407200448000,,1431566127000
11603678,,火炬电子,1,2,0,2,HJDZ,1422234042000,,1431479713000
11600623,,双钱股份,1,2,0,2,SQGF,1350265069000,,1431479713000
11600415,,小商品城,1,2,0,2,XSPC,1350265068000,,1431479709000
11600170,,上海建工,1,2,0,2,SHJG,1350265069000,,1431479708000
11600836,,界龙实业,1,2,0,2,JLSY,1350265069000,,1431479708000
11603899,,晨光文具,1,2,0,2,CGWJ,1422320451000,,1431393321000
11600111,,北方稀土,1,2,0,2,BFXT,1350265069000,,1431393321000
11600325,,华发股份,1,2,0,2,HFGF,1350265068000,,1431393321000
11600845,,宝信软件,1,2,0,2,BXRJ,1350265069000,,1431393321000
11600549,,厦门钨业,1,2,0,2,XMWY,1350265070000,,1431393321000
11600288,,大恒科技,1,2,0,2,DHKJ,1350265069000,,1431306932000
11600976,,健民集团,1,2,0,2,JMJT,1350265068000,,1431306932000
11603788,,宁波高发,1,2,0,2,NBGF,1421715645000,,1431306922000
11603368,,柳州医药,1,2,0,2,LZYY,1417654821000,,1431306922000
11603188,,亚邦股份,1,2,0,2,YBGF,1410224418000,,1431306922000
11600072,,钢构工程,1,2,0,2,GGGC,1350265069000,,1431306916000
11601058,,赛轮金宇,1,2,0,2,SLJY,1350265070000,,1431306913000
11601996,,丰林集团,1,2,0,2,FLJT,1350265069000,,1431047714000
11603766,,隆鑫通用,1,2,0,2,LXTY,1350265068000,,1431047711000
11601677,,明泰铝业,1,2,0,2,MTLY,1350265070000,,1431047711000
11600807,,天业股份,1,2,0,2,TYGF,1350265069000,,1431047711000
11600598,,北大荒,1,2,0,2,BDH,1350265070000,,1431047711000
11600735,,新华锦,1,2,0,2,XHJ,1350265069000,,1431047711000
11600736,,苏州高新,1,2,0,2,SZGX,1350265069000,,1431047711000
11600673,,东阳光科,1,2,0,2,DYGK,1350265069000,,1431047711000
11603166,,福达股份,1,2,0,2,FDGF,1417050061000,,1430961336000
11601028,,玉龙股份,1,2,0,2,YLGF,1350265070000,,1430961311000
11601599,,鹿港科技,1,2,0,2,LGKJ,1350265068000,,1430961311000
11600654,,中安消,1,2,0,2,ZAX,1350265069000,,1430961311000
11601012,,隆基股份,1,2,0,2,LJGF,1350265070000,,1430874911000
11600610,,中毅达,1,2,0,2,ZYD,1350265069000,,1430874911000
11600385,,山东金泰,1,2,0,2,SDJT,1350265068000,,1430788518000
11600074,,保千里,1,2,0,2,BQL,1350265069000,,1430788516000
11600340,,华夏幸福,1,2,0,2,HXXF,1350265068000,,1430788516000
11600870,,*ST厦华,1,2,0,2,*STXH,1350265069000,,1430722818000
11600408,,*ST安泰,1,2,0,2,*STAT,1350265068000,,1430722816000
11600242,,*ST中昌,1,2,0,2,*STZC,1350265069000,,1430702116000
11601369,,陕鼓动力,1,2,0,2,SGDL,1350265069000,,1430702113000
11601558,,华锐风电,1,2,0,2,HRFD,1350265068000,,1430702113000
11601688,,华泰证券,1,2,0,2,HTZQ,1350265070000,,1430702113000
11600071,,*ST光学,1,2,0,2,*STGX,1350265069000,,1430702113000
11600091,,*ST明科,1,2,0,2,*STMK,1350265069000,,1430702113000
11600290,,华仪电气,1,2,0,2,HYDQ,1350265069000,,1430702113000
11600168,,武汉控股,1,2,0,2,WHKG,1350265069000,,1430702113000
11603399,,新华龙,1,2,0,2,XHL,1350265069000,,1430702113000
11600588,,用友网络,1,2,0,2,YYWL,1350265070000,,1430702113000
11600422,,昆药集团,1,2,0,2,KYJT,1350265068000,,1430702113000
11600398,,海澜之家,1,2,0,2,HLZJ,1350265068000,,1430702113000
11600779,,*ST水井,1,2,0,2,*STSJ,1350265069000,,1430702113000
11600787,,中储股份,1,2,0,2,ZCGF,1350265069000,,1430702113000
11600636,,三爱富,1,2,0,2,SAF,1350265069000,,1430702113000
11600064,,南京高科,1,2,0,2,NJGK,1350265069000,,1430356513000
11600962,,*ST中鲁,1,2,0,2,*STZL,1350265068000,,1430356513000
11600366,,宁波韵升,1,2,0,2,NBYS,1350265068000,,1430270117000
11603618,,杭电股份,1,2,0,2,HDGF,1424134837000,,1430270116000
11600959,,江苏有线,1,2,0,2,JSYX,1430182839000,,1430270116000
11600732,,*ST新梅,1,2,0,2,*STXM,1350265069000,,1430270116000
11600608,,*ST沪科,1,2,0,2,*STHK,1350265069000,,1430270116000
11603006,,联明股份,1,2,0,2,LMGF,1404090215000,,1430204414000
11603789,,星光农机,1,2,0,2,XGNJ,1430096422000,,1430183812000
11600710,,*ST常林,1,2,0,2,*STCL,1350265069000,,1430183711000
11603169,,兰石重装,1,2,0,2,LSZZ,1412816419000,,1430118020000
11603315,,福鞍股份,1,2,0,2,FAGF,1429837229000,,1430097920000
11603318,,派思股份,1,2,0,2,PSGF,1429837229000,,1430097642000
11603567,,珍宝岛,1,2,0,2,ZBD,1429837229000,,1430097318000
11600178,,东安动力,1,2,0,2,DADL,1350265069000,,1430097318000
11603017,,园区设计,1,2,0,2,YQSJ,1419987681000,,1430097318000
11600176,,中国巨石,1,2,0,2,ZGJS,1350265069000,,1429858817000
11600463,,空港股份,1,2,0,2,KGGF,1350265068000,,1429858817000
11603703,,盛洋科技,1,2,0,2,SYKJ,1429750833000,,1429838725000
11603883,,老百姓,1,2,0,2,LBX,1429750833000,,1429838146000
11603021,,山东华鹏,1,2,0,2,SDHP,1429750833000,,1429838141000
11600468,,百利电气,1,2,0,2,BLDQ,1350265068000,,1429838125000
11600393,,东华实业,1,2,0,2,DHSY,1350265068000,,1429838120000
11600109,,国金证券,1,2,0,2,GJZQ,1350265069000,,1429838115000
11600184,,光电股份,1,2,0,2,GDGF,1350265069000,,1429838115000
11603808,,歌力思,1,2,0,2,GLS,1429664432000,,1429751775000
11600829,,人民同泰,1,2,0,2,RMTT,1350265069000,,1429751725000
11600201,,金宇集团,1,2,0,2,JYJT,1350265069000,,1429751721000
11603025,,大豪科技,1,2,0,2,DHKJ,1429664432000,,1429751721000
11603077,,和邦股份,1,2,0,2,HBGF,1350265068000,,1429751721000
11603818,,曲美股份,1,2,0,2,QMGF,1429664432000,,1429751720000
11600301,,*ST南化,1,2,0,2,*STNH,1350265068000,,1429751715000
11600114,,东睦股份,1,2,0,2,DMGF,1350265069000,,1429665323000
11600666,,西南药业,1,2,0,2,XNYY,1350265069000,,1429665323000
11600722,,*ST金化,1,2,0,2,*STJH,1350265069000,,1429599617000
11600539,,*ST狮头,1,2,0,2,*STST,1350265070000,,1429578925000
11600135,,乐凯胶片,1,2,0,2,LKJP,1350265069000,,1429578924000
11600617,,国新能源,1,2,0,2,GXNY,1350265069000,,1429578924000
11600599,,熊猫金控,1,2,0,2,XMJK,1350265070000,,1429513216000
11600444,,*ST国通,1,2,0,2,*STGT,1350265068000,,1429492513000
11603998,,方盛制药,1,2,0,2,FSZY,1417741255000,,1429492511000
11600035,,楚天高速,1,2,0,2,CTGS,1350265069000,,1429233308000
11601313,,江南嘉捷,1,2,0,2,JNJJ,1350265069000,,1429146918000
11601678,,滨化股份,1,2,0,2,BHGF,1350265070000,,1429146913000
11603288,,海天味业,1,2,0,2,HTWY,1392081049000,,1429146913000
11600466,,蓝光发展,1,2,0,2,LGFZ,1350265068000,,1429146913000
11600660,,福耀玻璃,1,2,0,2,FYBL,1350265069000,,1429146913000
11600960,,渤海活塞,1,2,0,2,BHHS,1350265068000,,1429060517000
11600637,,百视通,1,2,0,2,BST,1350265069000,,1429060515000
11601010,,文峰股份,1,2,0,2,WFGF,1350265070000,,1428887710000
11600691,,*ST阳化,1,2,0,2,*STYH,1350265069000,,1428887710000
11600593,,大连圣亚,1,2,0,2,DLSY,1350265070000,,1428628551000
11600299,,蓝星新材,1,2,0,2,LXXC,1350265069000,,1428628511000
11600566,,济川药业,1,2,0,2,JCYY,1350265070000,,1428455721000
11600513,,联环药业,1,2,0,2,LHYY,1350265070000,,1428023722000
11600075,,新疆天业,1,2,0,2,XJTY,1350265069000,,1428023715000
11600871,,石化油服,1,2,0,2,SHYF,1350265069000,,1427764514000
11600644,,*ST乐电,1,2,0,2,*STLD,1350265069000,,1427764514000
11603199,,九华旅游,1,2,0,2,JHLY,1427331656000,,1427419295000
11603869,,北部湾旅,1,2,0,2,BBWL,1427331656000,,1427418952000
11603020,,爱普股份,1,2,0,2,APGF,1427245258000,,1427332636000
11603338,,浙江鼎力,1,2,0,2,ZJDL,1427245258000,,1427332559000
11603729,,龙韵股份,1,2,0,2,LYGF,1427158893000,,1427246337000
11600069,,*ST银鸽,1,2,0,2,*STYG,1350265069000,,1427159714000
11600958,,东方证券,1,2,0,2,DFZQ,1427072471000,,1427159714000
11600860,,京城股份,1,2,0,2,JCGF,1350265069000,,1427159714000
11603158,,腾龙股份,1,2,0,2,TLGF,1426813312000,,1427073318000
11603030,,全筑股份,1,2,0,2,QZGF,1426813312000,,1427073318000
11603012,,创力集团,1,2,0,2,CLJT,1426813312000,,1427073318000
11603268,,松发股份,1,2,0,2,SFGF,1426726840000,,1426814717000
11603519,,立霸股份,1,2,0,2,LBGF,1426726840000,,1426814115000
11601689,,拓普集团,1,2,0,2,TPJT,1426726840000,,1426814115000
11600228,,昌九生化,1,2,0,2,CJSH,1350265069000,,1426727715000
11600794,,保税科技,1,2,0,2,BSKJ,1350265069000,,1426727715000
11600652,,游久游戏,1,2,0,2,YJYX,1350265069000,,1426727715000
11600217,,*ST秦岭,1,2,0,2,*STQL,1350265069000,,1426641315000
11600550,,保变电气,1,2,0,2,BBDQ,1350265070000,,1426641315000
11603015,,弘讯科技,1,2,0,2,HXKJ,1425344458000,,1425432321000
11603309,,维力医疗,1,2,0,2,WLYL,1425258069000,,1425345858000
11603997,,继峰股份,1,2,0,2,JFGF,1425258069000,,1425345320000
11600306,,商业城,1,2,0,2,SYC,1350265068000,,1425345313000
11600689,,上海三毛,1,2,0,2,SHSM,1350265069000,,1425345313000
11601198,,东兴证券,1,2,0,2,DXZQ,1424912451000,,1424999720000
11603828,,柯利达,1,2,0,2,KLD,1424912451000,,1424999716000
11603222,,济民制药,1,2,0,2,JMZY,1424134837000,,1424827222000
11603939,,益丰药房,1,2,0,2,YFYF,1424134837000,,1424826922000
11600984,,*ST建机,1,2,0,2,*STJJ,1350265068000,,1424826917000
11600695,,绿庭投资,1,2,0,2,LTTZ,1350265069000,,1423704615000
11600163,,*ST南纸,1,2,0,2,*STNZ,1350265069000,,1423618019000
11600282,,南钢股份,1,2,0,2,NGGF,1350265069000,,1423530912000
11600381,,贤成矿业,1,2,0,2,XCKY,1350265068000,,1423530912000
11603009,,北特科技,1,2,0,2,BTKJ,1405645258000,,1422839718000
11603799,,华友钴业,1,2,0,2,HYGY,1422493248000,,1422580520000
11600715,,*ST松辽,1,2,0,2,*STSL,1350265069000,,1422580515000
11603698,,航天工程,1,2,0,2,HTGC,1422406863000,,1422494117000
11603558,,健盛集团,1,2,0,2,JSJT,1422320451000,,1422407871000
11603686,,龙马环卫,1,2,0,2,LMHW,1422234042000,,1422321920000
11601069,,西部黄金,1,2,0,2,XBHJ,1421888428000,,1421975717000
11601021,,春秋航空,1,2,0,2,CQHK,1421802038000,,1421889316000
11600803,,新奥股份,1,2,0,2,XAGF,1350265069000,,1421370052000
11600556,,慧球科技,1,2,0,2,HQKJ,1360285858000,,1421024420000
11600016,,民生银行,1,2,0,2,MSYH,1350265069000,,1421024419000
11600893,,中航动力,1,2,0,2,ZHDL,1350265069000,,1420765223000
11600038,,中直股份,1,2,0,2,ZZGF,1350265069000,,1420678855000
11603636,,南威软件,1,2,0,2,NWRJ,1419901226000,,1419987681000
11603588,,高能环境,1,2,0,2,GNHJ,1419814831000,,1419901226000
11600705,,中航资本,1,2,0,2,ZHZB,1350265069000,,1419814831000
11600983,,惠而浦,1,2,0,2,HEP,1350265068000,,1418864459000
11600153,,建发股份,1,2,0,2,JFGF,1350265069000,,1418691629000
11601226,,华电重工,1,2,0,2,HDZG,1418259666000,,1418346047000
11601928,,凤凰传媒,1,2,0,2,FHCM,1350265069000,,1415926820000
11603011,,合锻股份,1,2,0,2,HDGF,1415322017000,,1415581269000
11603019,,中科曙光,1,2,0,2,ZKSG,1415235615000,,1415322017000
11601015,,陕西黑猫,1,2,0,2,SXHM,1415149214000,,1415235615000
11600483,,福能股份,1,2,0,2,FNGF,1350265068000,,1415235615000
11603688,,石英股份,1,2,0,2,SYGF,1414717222000,,1414976471000
11600180,,瑞茂通,1,2,0,2,RMT,1350265069000,,1414717222000
11600792,,云煤能源,1,2,0,2,YMNY,1350265069000,,1414630821000
11603018,,设计股份,1,2,0,2,SJGF,1413162020000,,1413248521000
11601238,,广汽集团,1,2,0,2,GQJT,1350265069000,,1413162020000
11600255,,鑫科材料,1,2,0,2,XKCL,1350265069000,,1413162020000
11603010,,万盛股份,1,2,0,2,WSGF,1412902867000,,1413162020000
11600039,,四川路桥,1,2,0,2,SCLQ,1350265069000,,1412902867000
11600917,,重庆燃气,1,2,0,2,CQRQ,1412038845000,,1412730039000
11600248,,延长化建,1,2,0,2,YCHJ,1350265069000,,1412038845000
11600010,,包钢股份,1,2,0,2,BGGF,1350265069000,,1412038844000
11600138,,中青旅,1,2,0,2,ZQL,1350265069000,,1412038844000
11603306,,华懋科技,1,2,0,2,HMKJ,1411693217000,,1411952431000
11600711,,盛屯矿业,1,2,0,2,STKY,1350265069000,,1411952431000
11600485,,信威集团,1,2,0,2,XWJT,1350265068000,,1411693217000
11600028,,中国石化,1,2,0,2,ZGSH,1350265069000,,1411606822000
11601857,,中国石油,1,2,0,2,ZGSY,1350265069000,,1411347619000
11601318,,中国平安,1,2,0,2,ZGPA,1350265069000,,1410742812000
11600882,,华联矿业,1,2,0,2,HLKY,1350265069000,,1409792444000
11600197,,伊力特,1,2,0,2,YLT,1350265069000,,1409533256000
11600575,,皖江物流,1,2,0,2,WJWL,1350265070000,,1409533256000
11600185,,格力地产,1,2,0,2,GLDC,1350265069000,,1409274057000
11600825,,新华传媒,1,2,0,2,XHCM,1350265069000,,1409187658000
11600701,,工大高新,1,2,0,2,GDGX,1350265069000,,1409187658000
11600759,,洲际油气,1,2,0,2,ZJYQ,1350265069000,,1409187658000
11600628,,新世界,1,2,0,2,XSJ,1350265069000,,1409101255000
11600664,,哈药股份,1,2,0,2,HYGF,1350265069000,,1409101255000
11601918,,国投新集,1,2,0,2,GTXJ,1350265069000,,1409101254000
11601579,,会稽山,1,2,0,2,HJS,1408928437000,,1409014854000
11600277,,亿利能源,1,2,0,2,YLNY,1350265069000,,1409014854000
11600853,,龙建股份,1,2,0,2,LJGF,1350265069000,,1409014854000
11601727,,上海电气,1,2,0,2,SHDQ,1350265069000,,1408928437000
11601880,,大连港,1,2,0,2,DLG,1350265069000,,1408928437000
11600096,,云天化,1,2,0,2,YTH,1350265069000,,1408928437000
11600363,,联创光电,1,2,0,2,LCGD,1350265068000,,1408928437000
11603099,,长白山,1,2,0,2,CBS,1408669260000,,1408928437000
11600985,,雷鸣科化,1,2,0,2,LMKH,1350265068000,,1408928437000
11600210,,紫江企业,1,2,0,2,ZJQY,1350265069000,,1408669260000
11600601,,方正科技,1,2,0,2,FZKJ,1350265069000,,1408669260000
11600838,,上海九百,1,2,0,2,SHJB,1350265069000,,1408669259000
11600858,,银座股份,1,2,0,2,YZGF,1350265069000,,1408582853000
11600333,,长春燃气,1,2,0,2,CCRQ,1350265068000,,1408496452000
11600196,,复星医药,1,2,0,2,FXYY,1350265069000,,1408496452000
11600578,,京能电力,1,2,0,2,JNDL,1350265070000,,1408496452000
11600720,,祁连山,1,2,0,2,QLS,1350265069000,,1408496452000
11600864,,哈投股份,1,2,0,2,HTGF,1350265069000,,1408410052000
11600582,,天地科技,1,2,0,2,TDKJ,1350265070000,,1408410052000
11600622,,嘉宝集团,1,2,0,2,JBJT,1350265069000,,1408410052000
11601999,,出版传媒,1,2,0,2,CBCM,1350265069000,,1408323643000
11600030,,中信证券,1,2,0,2,ZXZQ,1350265069000,,1408323643000
11600009,,上海机场,1,2,0,2,SHJC,1350265069000,,1408323643000
11600260,,凯乐科技,1,2,0,2,KLKJ,1350265069000,,1407978057000
11600647,,同达创业,1,2,0,2,TDCY,1350265069000,,1407978057000
11600662,,强生控股,1,2,0,2,QSKG,1350265069000,,1407978057000
11600085,,同仁堂,1,2,0,2,TRT,1350265069000,,1407978056000
11600869,,智慧能源,1,2,0,2,ZHNY,1350265069000,,1407807287000
11600841,,上柴股份,1,2,0,2,SCGF,1350265069000,,1407807287000
11601991,,大唐发电,1,2,0,2,DTFD,1350265069000,,1407718855000
11600031,,三一重工,1,2,0,2,SYZG,1350265069000,,1407718855000
11600004,,白云机场,1,2,0,2,BYJC,1350265069000,,1407718855000
11603128,,华贸物流,1,2,0,2,HMWL,1350265070000,,1407718855000
11600895,,张江高科,1,2,0,2,ZJGK,1350265069000,,1407718855000
11600802,,福建水泥,1,2,0,2,FJSN,1350265069000,,1407718855000
11600741,,华域汽车,1,2,0,2,HYQC,1350265069000,,1407718855000
11600099,,林海股份,1,2,0,2,LHGF,1350265069000,,1407459619000
11600827,,百联股份,1,2,0,2,BLGF,1350265069000,,1407459619000
11601390,,中国中铁,1,2,0,2,ZGZT,1350265069000,,1407373255000
11600748,,上实发展,1,2,0,2,SSFZ,1350265069000,,1407373255000
11600639,,浦东金桥,1,2,0,2,PDJQ,1350265069000,,1407373255000
11600592,,龙溪股份,1,2,0,2,LXGF,1350265070000,,1407286855000
11600495,,晋西车轴,1,2,0,2,JXCZ,1350265068000,,1407200448000
11600128,,弘业股份,1,2,0,2,HYGF,1350265069000,,1407114093000
11600318,,巢东股份,1,2,0,2,CDGF,1350265068000,,1407114093000
11600797,,浙大网新,1,2,0,2,ZDWX,1350265069000,,1407114093000
11600600,,青岛啤酒,1,2,0,2,QDPJ,1350265069000,,1407114093000
11600619,,海立股份,1,2,0,2,HLGF,1350265069000,,1407114093000
11600029,,南方航空,1,2,0,2,NFHK,1350265069000,,1406854848000
11600055,,华润万东,1,2,0,2,HRWD,1350265069000,,1406854848000
11600337,,美克家居,1,2,0,2,MKJJ,1350265068000,,1406854848000
11600362,,江西铜业,1,2,0,2,JXTY,1350265068000,,1406854848000
11600874,,创业环保,1,2,0,2,CYHB,1350265069000,,1406854848000
11600558,,大西洋,1,2,0,2,DXY,1350265070000,,1406854848000
11600716,,凤凰股份,1,2,0,2,FHGF,1350265069000,,1406854848000
11600169,,太原重工,1,2,0,2,TYZG,1350265069000,,1406854847000
11600332,,白云山,1,2,0,2,BYS,1350265068000,,1406768454000
11600372,,中航电子,1,2,0,2,ZHDZ,1350265068000,,1406768454000
11600080,,金花股份,1,2,0,2,JHGF,1350265069000,,1406768453000
11600021,,上海电力,1,2,0,2,SHDL,1350265069000,,1406768453000
11600104,,上汽集团,1,2,0,2,SQJT,1350265069000,,1406768453000
11600854,,春兰股份,1,2,0,2,CLGF,1350265069000,,1406768453000
11600881,,亚泰集团,1,2,0,2,YTJT,1350265069000,,1406768453000
11601766,,中国南车,1,2,0,2,ZGNC,1350265069000,,1406682018000
11600388,,龙净环保,1,2,0,2,LJHB,1350265068000,,1406682018000
11600604,,市北高新,1,2,0,2,SBGX,1350265069000,,1406682018000
11600643,,爱建股份,1,2,0,2,AJGF,1350265069000,,1406682018000
11601186,,中国铁建,1,2,0,2,ZGTJ,1350265069000,,1406595654000
11601333,,广深铁路,1,2,0,2,GSTL,1350265069000,,1406595654000
11600037,,歌华有线,1,2,0,2,GHYX,1350265069000,,1406595654000
11601009,,南京银行,1,2,0,2,NJYH,1350265070000,,1406509281000
11600123,,兰花科创,1,2,0,2,LHKC,1350265069000,,1406509281000
11600353,,旭光股份,1,2,0,2,XGGF,1350265068000,,1406509281000
11600863,,内蒙华电,1,2,0,2,NMHD,1350265069000,,1406509281000
11600469,,风神股份,1,2,0,2,FSGF,1350265068000,,1406509281000
11600668,,尖峰集团,1,2,0,2,JFJT,1350265069000,,1406509281000
11600081,,东风科技,1,2,0,2,DFKJ,1350265069000,,1406250049000
11600835,,上海机电,1,2,0,2,SHJD,1350265069000,,1406250049000
11600590,,泰豪科技,1,2,0,2,THKJ,1350265070000,,1406250049000
11600395,,盘江股份,1,2,0,2,PJGF,1350265068000,,1406250049000
11600638,,新黄浦,1,2,0,2,XHP,1350265069000,,1406250049000
11600649,,城投控股,1,2,0,2,CTKG,1350265069000,,1406250049000
11600097,,开创国际,1,2,0,2,KCGJ,1350265069000,,1406163758000
11601188,,龙江交通,1,2,0,2,LJJT,1350265069000,,1406077249000
11600839,,四川长虹,1,2,0,2,SCCH,1350265069000,,1406077249000
11600518,,康美药业,1,2,0,2,KMYY,1350265070000,,1406077249000
11600993,,马应龙,1,2,0,2,MYL,1350265068000,,1405990855000
